# SKILL RUNTIME AUDIT PROGRESS
# Format: [STATUS] card_no | name_en | trigger | type | ability_path | engine | mcp | notes | date
# STATUS: PENDING | ENGINE_PASS | MCP_PASS | FAIL | SKIP | WONTFIX
# Separate from CARD_AUDIT_PROGRESS.txt (text/rules audit).
# Rebuilt: 2026-07-10
#
# Vol.1 deep outcome audit (2026-07-11):
# - Dedicated batch: reports/skill_audit_batches/batch-vol1.json (bp_vol1, 104 cards / 190 nodes)
# - Shallow engine+MCP: FAIL 0 / SKIP 0
# - Outcome PHPUnit: tests/Engine/Vol1NijigasakiSkillAuditTest.php + Vol1HasunosoraLiellaSkillAuditTest.php
#   covering 47 unique ability fingerprints (PL!N / PL!HS / PL!SP / LL-bp1)
# - Engine fixes shipped with this pass: AbilityResolver no longer pre-refreshes WR into deck;
#   pick_yell_member single-candidate add; reveal_deck_until_live then; energy_wait viability;
#   Solitude Rain score_per_distinct_heart_colors
# - Remaining SKIP/WONTFIX for vol.1 deep suite: none (nested continuous draw_per_yell_* exercised
#   only as presence on Live cards; foil variants share ability JSON with audited reps)
[MCP_PASS] PL!S-bp2-001-P | Chika Takami | continuous | blade_if_no_self_success_opp_has | abilities[0] | PASS | PASS | continuous via getLiveScoreBonusBreakdown; wr_filter=member; tier A ok | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-011-R | Tomari Onitsuka | on_enter | pick_wr_distinct_lives_opp_choice | abilities[0] | PASS | - | wr_filter=member; prompt=pick_wr_distinct_lives_opp_choice | 2026-07-10
[SKIP] PL!SP-bp2-012-N | Kanon Shibuya | continuous | continuous_blade_in_slot | abilities[0] | SKIP | - | static: no server handler or prefix route | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-013-N | Keke Tang | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-013-N | Keke Tang | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-014-N | Chisato Arashi | continuous | continuous_hearts_in_slot | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-015-N | Sumire Heanna | continuous | continuous_hearts_in_slot | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-016-N | Ren Hazuki | continuous | hearts_if_min_energy | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-016-N | Ren Hazuki | continuous | hearts_if_min_energy | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-017-N | Kinako Sakurakoji | continuous | hearts_if_active_energy | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-018-N | Mei Yoneme | on_enter | wait_opponent_stage_max_cost | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-019-N | Shiki Wakana | on_enter | optional_swap_area_on_enter | abilities[0] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-020-N | Natsumi Onitsuka | auto | auto_area_move_energy_wait | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-021-N | Wien Margarete | on_enter_or_live_start | wait_opponent_stage_max_cost | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-022-N | Tomari Onitsuka | live_start | optional_discard_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-022-N | Tomari Onitsuka | live_start | choose_heart_modifier | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-023-L | Go!! Restart | live_start | score_if_fewer_success_lives | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-023-SRL | Go!! Restart | live_start | score_if_fewer_success_lives | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-024-L | Vitamin SUMMER! | live_success | score_if_hand_more_than_opp | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-024-SECL | Vitamin SUMMER! | live_success | score_if_hand_more_than_opp | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-024-SRL | Vitamin SUMMER! | live_success | score_if_hand_more_than_opp | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-025-L | Bubble Rise | live_success | live_success_pick_yell_card | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp2-025-SRL | Bubble Rise | live_success | live_success_pick_yell_card | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-001-P | Kanon Shibuya | on_enter | energy_wait_if_group_only_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-001-R | Kanon Shibuya | on_enter | energy_wait_if_group_only_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-002-P | Keke Tang | on_enter | optional_wait_self_look_reveal | abilities[0] | PASS | - | wr_filter=live; prompt=optional_wait_self_look_reveal | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-002-R | Keke Tang | on_enter | optional_wait_self_look_reveal | abilities[0] | PASS | - | wr_filter=live; prompt=optional_wait_self_look_reveal | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-P | Chisato Arashi | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-P | Chisato Arashi | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-P | Chisato Arashi | continuous | blade_bonus_if_center | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-R | Chisato Arashi | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-R | Chisato Arashi | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-003-R | Chisato Arashi | continuous | blade_bonus_if_center | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-P | Sumire Heanna | continuous | allows_double_baton | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-P | Sumire Heanna | on_enter | if_double_baton_group_bonus | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-P＋ | Sumire Heanna | continuous | allows_double_baton | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-P＋ | Sumire Heanna | on_enter | if_double_baton_group_bonus | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-R＋ | Sumire Heanna | continuous | allows_double_baton | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-R＋ | Sumire Heanna | on_enter | if_double_baton_group_bonus | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-SEC | Sumire Heanna | continuous | allows_double_baton | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-004-SEC | Sumire Heanna | on_enter | if_double_baton_group_bonus | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-P | Ren Hazuki | on_enter | energy_wait_if_baton_group_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-P | Ren Hazuki | continuous | hearts_if_min_energy | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-P＋ | Ren Hazuki | on_enter | energy_wait_if_baton_group_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-P＋ | Ren Hazuki | continuous | hearts_if_min_energy | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-R＋ | Ren Hazuki | on_enter | energy_wait_if_baton_group_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-R＋ | Ren Hazuki | continuous | hearts_if_min_energy | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-SEC | Ren Hazuki | on_enter | energy_wait_if_baton_group_min_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-005-SEC | Ren Hazuki | continuous | hearts_if_min_energy | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-006-P | Kinako Sakurakoji | live_success | live_success_pick_yell_live | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-006-R | Kinako Sakurakoji | live_success | live_success_pick_yell_live | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-007-P | Mei Yoneme | auto | auto_area_move_wr_live | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-007-R | Mei Yoneme | auto | auto_area_move_wr_live | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P | Shiki Wakana | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P | Shiki Wakana | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P | Shiki Wakana | on_enter | on_enter_side_area | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P | Shiki Wakana | on_enter | activate_energy | abilities[1].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P | Shiki Wakana | live_start | optional_swap_area_on_enter | abilities[2] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P＋ | Shiki Wakana | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P＋ | Shiki Wakana | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P＋ | Shiki Wakana | on_enter | on_enter_side_area | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P＋ | Shiki Wakana | on_enter | activate_energy | abilities[1].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-P＋ | Shiki Wakana | live_start | optional_swap_area_on_enter | abilities[2] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-R＋ | Shiki Wakana | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-R＋ | Shiki Wakana | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-R＋ | Shiki Wakana | on_enter | on_enter_side_area | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-R＋ | Shiki Wakana | on_enter | activate_energy | abilities[1].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-R＋ | Shiki Wakana | live_start | optional_swap_area_on_enter | abilities[2] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-SEC | Shiki Wakana | on_enter | on_enter_side_area | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-SEC | Shiki Wakana | on_enter | draw_and_discard | abilities[0].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-SEC | Shiki Wakana | on_enter | on_enter_side_area | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-SEC | Shiki Wakana | on_enter | activate_energy | abilities[1].effect | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-008-SEC | Shiki Wakana | live_start | optional_swap_area_on_enter | abilities[2] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-009-P | Natsumi Onitsuka | continuous | blade_if_stage_cost_lower_than_opp | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-009-R | Natsumi Onitsuka | continuous | blade_if_stage_cost_lower_than_opp | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-010-P | Wien Margarete | activated | wait_self_energy_wait | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-010-R | Wien Margarete | activated | wait_self_energy_wait | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-011-P | Tomari Onitsuka | on_enter_or_auto | wait_opp_max_original_hearts | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-011-P＋ | Tomari Onitsuka | on_enter_or_auto | wait_opp_max_original_hearts | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-011-R＋ | Tomari Onitsuka | on_enter_or_auto | wait_opp_max_original_hearts | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-011-SEC | Tomari Onitsuka | on_enter_or_auto | wait_opp_max_original_hearts | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-012-N | Kanon Shibuya | live_start | optional_pay_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-bp4-012-N | Kanon Shibuya | live_start | grant_bonus_hearts | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-006-SD2 | Kinako Sakurakoji | activated | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-006-SD2 | Kinako Sakurakoji | activated | add_from_wr | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-007-SD2 | Mei Yoneme | on_enter | optional_swap_area_on_enter | abilities[0] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-008-SD2 | Shiki Wakana | continuous | blade_if_either_stage_cost_min | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-009-SD2 | Natsumi Onitsuka | on_enter | draw_cards | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-010-SD2 | Wien Margarete | activated | leave_stage_add_from_wr | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_leave_stage_add | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-011-SD2 | Tomari Onitsuka | auto | blade_if_entered_or_moved | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-012-SD2 | Kanon Shibuya | auto | blade_if_entered_or_moved | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-013-SD2 | Keke Tang | auto | blade_if_entered_or_moved | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-014-SD2 | Chisato Arashi | activated | leave_stage_add_from_wr | abilities[0] | PASS | - | wr_filter=member; prompt=pick_wr_leave_stage_add | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-016-SD2 | Ren Hazuki | on_enter | optional_swap_area_on_enter | abilities[0] | PASS | - | wr_filter=member; prompt=optional_swap_area_on_enter | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-017-SD2 | Kinako Sakurakoji | live_success | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-020-SD2 | Natsumi Onitsuka | live_start | on_enter_blade_self_and_pick_group | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-022-SD2 | Tomari Onitsuka | auto | blade_if_entered_or_moved | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-023-P | Hajimari wa Kimi no Sora | live_start | live_start_score_wild_if_success | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-023-SD2 | Hajimari wa Kimi no Sora | live_start | live_start_score_wild_if_success | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-025-P | Aspire | live_start | live_start_blade_moved_members | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!SP-sd2-025-SD2 | Aspire | live_start | live_start_blade_moved_members | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-001-P | Honoka Kosaka | activated | wait_self_draw_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-001-P | Honoka Kosaka | live_start | activate_members | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-001-R | Honoka Kosaka | activated | wait_self_draw_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-001-R | Honoka Kosaka | live_start | activate_members | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-P | Eli Ayase | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-P | Eli Ayase | on_enter | wait_opponent_stage_max_cost | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-P | Eli Ayase | continuous | blade_per_opp_wait | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-R | Eli Ayase | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-R | Eli Ayase | on_enter | wait_opponent_stage_max_cost | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!-bp3-002-R | Eli Ayase | continuous | blade_per_opp_wait | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-003-P | Kotori Minami | on_enter | optional_wait_self_add_wr | abilities[0] | PASS | - | wr_filter=member; prompt=optional_wait_self_add_wr | 2026-07-10
[ENGINE_PASS] PL!-bp3-003-R | Kotori Minami | on_enter | optional_wait_self_add_wr | abilities[0] | PASS | - | wr_filter=member; prompt=optional_wait_self_add_wr | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-P | Umi Sonoda | on_enter | draw_per_stage_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-P | Umi Sonoda | live_start | optional_discard_add_from_wr | abilities[1] | PASS | - | wr_filter=live | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-P＋ | Umi Sonoda | on_enter | draw_per_stage_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-P＋ | Umi Sonoda | live_start | optional_discard_add_from_wr | abilities[1] | PASS | - | wr_filter=live | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-R＋ | Umi Sonoda | on_enter | draw_per_stage_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-R＋ | Umi Sonoda | live_start | optional_discard_add_from_wr | abilities[1] | PASS | - | wr_filter=live | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-SEC | Umi Sonoda | on_enter | draw_per_stage_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-004-SEC | Umi Sonoda | live_start | optional_discard_add_from_wr | abilities[1] | PASS | - | wr_filter=live | 2026-07-10
[ENGINE_PASS] PL!-bp3-005-P | Rin Hoshizora | on_enter | activate_all_members | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-005-R | Rin Hoshizora | on_enter | activate_all_members | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-006-P | Maki Nishikino | live_start | optional_discard_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-006-P | Maki Nishikino | live_start | blade_bonus_per_success | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!-bp3-006-R | Maki Nishikino | live_start | optional_discard_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-006-R | Maki Nishikino | live_start | blade_bonus_per_success | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!-bp3-007-P | Nozomi Tojo | live_start | optional_discard_surveil | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-007-R | Nozomi Tojo | live_start | optional_discard_surveil | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!-bp3-008-P | Hanayo Koizumi | activated | wait_self_add_wr | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!-bp3-008-P | Hanayo Koizumi | live_start | optional_wait_mus_member_hearts | abilities[1] | PASS | - | wr_filter=member; prompt=optional_wait_mus_hearts | 2026-07-10
[ENGINE_PASS] PL!-bp3-008-P＋ | Hanayo Koizumi | activated | wait_self_add_wr | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
